Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Recency,Frequency,Monetary,RFM_Score,IsNewUser,EngagementScore,ComplainLowSat,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Gender_Male
0,1.0,3,27.0,3.0,4,3,3,0,15.0,2.0,2.0,3.0,224.81,3.0,2.0,224.81,1.749,1,3.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,25.0,1,15.0,3.0,5,4,7,0,17.0,3.0,2.0,8.0,249.89999999999998,8.0,2.0,249.89999999999998,1.822,0,3.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,1.0,1,10.0,3.0,4,5,7,1,12.0,1.0,2.0,5.0,151.57,5.0,2.0,151.57,1.44,1,2.9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,15.0,3,13.0,4.0,4,1,5,1,19.0,1.0,2.0,1.0,260.91,1.0,2.0,260.91,1.944,0,3.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1.0,3,33.0,3.0,5,5,7,0,16.0,2.0,2.0,2.0,191.96,2.0,2.0,191.96,1.635,1,3.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1.0,1,7.0,3.0,4,3,2,0,15.0,1.0,2.0,6.0,145.58,6.0,2.0,145.58,1.411,1,2.9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0,19.0,3,13.0,3.0,5,1,8,0,13.0,6.0,13.0,3.0,213.65,3.0,13.0,213.65,6.105,0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,28.0,3,10.0,3.0,4,5,4,0,15.0,2.0,2.0,6.0,184.4,6.0,2.0,184.4,1.566,0,3.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,10.0,1,12.0,4.0,4,4,10,0,17.0,3.0,4.0,8.0,184.14,8.0,4.0,184.14,2.359,0,3.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,7.0,1,11.0,3.0,5,4,8,0,22.0,1.0,2.0,2.0,151.22,2.0,2.0,151.22,1.472,0,3.2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,11.0,1,18.0,3.0,4,1,3,1,15.0,2.0,2.0,8.0,246.85000000000002,8.0,2.0,246.85000000000002,1.81,0,3.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,12.0,3,10.0,4.0,4,3,2,0,13.0,2.0,6.0,3.0,231.08999999999997,3.0,6.0,231.08999999999997,3.374,0,3.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,5.0,1,7.0,3.0,6,3,2,0,13.0,1.0,2.0,5.0,168.45,5.0,2.0,168.45,1.507,0,3.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,31.0,1,10.0,4.0,5,1,5,0,18.0,1.0,2.0,1.0,146.77,1.0,2.0,146.77,1.487,0,3.7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,11.0,3,11.0,3.0,4,1,6,0,18.0,4.0,6.0,9.0,152.93,9.0,6.0,152.93,3.032,0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,3.0,3,7.0,3.0,4,1,3,0,15.0,5.0,5.0,2.0,204.18,2.0,5.0,204.18,2.883,0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,9.0,3,7.0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,212.89,3.0,2.0,212.89,1.702,0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.0,1,25.0,3.0,5,1,3,1,14.0,1.0,2.0,2.0,148.89,2.0,2.0,148.89,1.462,1,3.2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,26.0,1,9.0,3.0,5,1,9,0,16.0,3.0,3.0,3.0,157.12,3.0,3.0,157.12,1.878,0,3.6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,16.0,1,11.0,3.0,4,1,3,0,15.0,1.0,12.0,16.0,317.32,16.0,12.0,317.32,6.081,0,2.9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
0,31.0,2,13.0,3.0,4,3,10,0,18.0,1.0,3.0,3.0,147.67,3.0,3.0,147.67,1.841,0,2.9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,24.0,3,7.0,4.0,4,1,5,0,15.0,2.0,2.0,7.0,320.17,7.0,2.0,320.17,2.106,0,3.6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1.0,1,21.0,3.0,4,1,7,1,14.0,2.0,2.0,5.0,149.36,5.0,2.0,149.36,1.431,1,3.1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,17.0,3,23.0,4.0,4,1,7,1,23.0,1.0,2.0,10.0,285.64,10.0,2.0,285.64,1.961,0,3.4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1.0,1,9.0,3.0,4,5,9,0,21.0,2.0,2.0,8.0,152.07,8.0,2.0,152.07,1.431,1,3.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,26.0,3,9.0,4.0,5,3,3,1,15.0,2.0,16.0,13.0,315.68,13.0,16.0,315.68,7.677,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,6.0,3,11.0,3.0,4,4,4,0,12.0,2.0,2.0,3.0,164.31,3.0,2.0,164.31,1.507,0,3.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,1.0,1,7.0,4.0,5,3,2,1,15.0,1.0,2.0,3.0,162.3,3.0,2.0,162.3,1.499,1,3.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,13.0,1,7.0,4.0,4,3,9,0,15.0,2.0,2.0,3.0,147.32,3.0,2.0,147.32,1.439,0,3.6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,6.0,3,33.0,4.0,4,1,2,0,19.0,3.0,3.0,3.0,169.65,3.0,3.0,169.65,1.929,0,3.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,15.0,1,26.0,3.0,4,5,4,0,17.0,1.0,2.0,1.0,155.72,1.0,2.0,155.72,1.523,0,2.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,14.0,1,31.0,4.0,4,1,3,0,18.0,3.0,5.0,8.0,158.19,8.0,5.0,158.19,2.655,0,3.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,19.0,1,7.0,4.0,2,1,2,0,15.0,2.0,2.0,8.0,317.02,8.0,2.0,317.02,2.09,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0,5.0,1,10.0,4.0,4,3,11,0,13.0,1.0,3.0,3.0,261.75,3.0,3.0,261.75,2.297,0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,7.0,1,12.0,4.0,5,1,3,0,14.0,1.0,2.0,3.0,154.11,3.0,2.0,154.11,1.466,0,3.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,8.0,1,9.0,3.0,5,5,8,0,14.0,1.0,6.0,10.0,184.57,10.0,6.0,184.57,3.156,0,3.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,11.0,1,7.0,3.0,5,5,4,0,15.0,1.0,2.0,3.0,164.2,3.0,2.0,164.2,1.507,0,3.2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,19.0,1,14.0,4.0,2,3,6,0,18.0,2.0,2.0,3.0,189.34,3.0,2.0,189.34,1.607,0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1.0,1,17.0,4.0,4,3,8,0,12.0,1.0,2.0,3.0,225.48,3.0,2.0,225.48,1.752,1,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,13.0,1,9.0,4.0,4,3,2,0,26.0,7.0,2.0,9.0,234.38,9.0,2.0,234.38,1.758,0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,3.0,1,22.0,3.0,4,1,3,0,20.0,2.0,2.0,6.0,148.4,6.0,2.0,148.4,1.422,0,3.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,16.0,1,24.0,3.0,2,5,5,1,14.0,2.0,2.0,3.0,190.45,3.0,2.0,190.45,1.612,0,2.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,3.0,3,27.0,3.0,4,1,4,0,15.0,2.0,2.0,3.0,194.31,3.0,2.0,194.31,1.627,0,3.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,1.0,1,7.0,4.0,4,3,2,0,13.0,2.0,2.0,3.0,173.98,3.0,2.0,173.98,1.546,1,3.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,16.0,1,9.0,3.0,5,5,2,1,12.0,8.0,8.0,9.0,150.93,9.0,8.0,150.93,3.824,0,4.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,14.0,1,9.0,3.0,4,3,2,0,15.0,4.0,4.0,10.0,319.36,10.0,4.0,319.36,2.896,0,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
0,25.0,1,7.0,4.0,4,1,3,0,12.0,2.0,2.0,1.0,152.23,1.0,2.0,152.23,1.509,0,3.6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,1.0,1,36.0,4.0,5,4,2,0,12.0,1.0,2.0,5.0,159.79,5.0,2.0,159.79,1.472,1,3.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,6.0,1,14.0,4.0,2,4,3,0,21.0,1.0,2.0,4.0,152.94,4.0,2.0,152.94,1.452,0,2.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,12.0,3,9.0,3.0,5,1,5,0,19.0,2.0,8.0,6.0,177.49,6.0,8.0,177.49,3.939,0,3.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,6.0,1,9.0,3.0,5,5,6,0,14.0,1.0,2.0,5.0,146.76,5.0,2.0,146.76,1.42,0,3.2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,20.0,3,9.0,4.0,6,4,5,1,15.0,7.0,8.0,8.0,293.72,8.0,8.0,293.72,4.397,0,5.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1.0,1,9.0,4.0,4,3,4,0,12.0,1.0,2.0,1.0,159.85,1.0,2.0,159.85,1.539,1,3.4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,3.0,3,9.0,4.0,5,4,4,0,20.0,2.0,2.0,1.0,191.44,1.0,2.0,191.44,1.666,0,3.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,5.0,1,30.0,4.0,5,1,2,0,22.0,1.0,8.0,9.0,180.82,9.0,8.0,180.82,3.943,0,3.7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,1.0,1,12.0,3.0,2,5,3,0,13.0,2.0,2.0,6.0,165.0,6.0,2.0,165.0,1.489,1,2.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,19.0,1,27.0,4.0,4,1,2,1,15.0,3.0,2.0,11.0,259.96,11.0,2.0,259.96,1.857,0,3.8,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,10.0,1,13.0,3.0,4,1,2,0,12.0,2.0,11.0,12.0,157.1,12.0,11.0,157.1,5.044,0,3.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,29.0,1,7.0,3.0,4,5,2,1,15.0,4.0,5.0,14.0,315.45,14.0,5.0,315.45,3.275,0,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,11.0,1,36.0,3.0,4,4,3,1,13.0,5.0,2.0,10.0,243.49,10.0,2.0,243.49,1.792,0,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,2.0,1,16.0,4.0,4,1,3,0,24.0,2.0,2.0,5.0,145.7,5.0,2.0,145.7,1.416,1,3.6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,11.0,3,13.0,4.0,4,1,6,0,15.0,2.0,2.0,2.0,190.02,2.0,2.0,190.02,1.627,0,3.6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,1.0,1,10.0,4.0,5,3,3,0,18.0,2.0,2.0,1.0,157.3,1.0,2.0,157.3,1.529,1,3.9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,11.0,1,7.0,4.0,4,1,4,1,19.0,1.0,2.0,3.0,261.03,3.0,2.0,261.03,1.894,0,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,9.0,1,29.0,4.0,2,4,9,0,19.0,6.0,2.0,3.0,244.95999999999998,3.0,2.0,244.95999999999998,1.83,0,3.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,12.0,3,14.0,3.0,2,5,3,1,25.0,5.0,8.0,8.0,181.05,8.0,8.0,181.05,3.946,0,3.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1.0,1,7.0,3.0,4,4,3,0,21.0,2.0,2.0,5.0,188.97,5.0,2.0,188.97,1.589,1,3.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,24.0,1,11.0,4.0,4,4,5,0,15.0,1.0,2.0,7.0,316.44,7.0,2.0,316.44,2.091,0,3.4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,27.0,1,10.0,3.0,4,3,5,1,15.0,2.0,2.0,4.0,300.84,4.0,2.0,300.84,2.043,0,3.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,16.0,3,7.0,2.0,4,3,3,0,26.0,7.0,12.0,7.0,174.07,7.0,12.0,174.07,5.521,0,3.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,3.0,3,9.0,3.0,4,1,3,0,19.0,1.0,2.0,10.0,170.54,10.0,2.0,170.54,1.5,0,2.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,29.0,1,27.0,3.0,4,1,5,1,20.0,1.0,2.0,9.0,179.15,9.0,2.0,179.15,1.537,0,2.9,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1.0,1,18.0,3.0,4,5,3,1,14.0,2.0,4.0,4.0,172.41,4.0,4.0,172.41,2.33,1,3.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,11.0,1,7.0,3.0,4,1,3,0,13.0,2.0,6.0,8.0,146.15,8.0,6.0,146.15,3.007,0,3.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,8.0,1,31.0,3.0,4,3,5,1,23.0,1.0,2.0,1.0,156.61,1.0,2.0,156.61,1.526,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,12.0,1,30.0,3.0,4,1,11,0,15.0,1.0,2.0,3.0,182.45,3.0,2.0,182.45,1.58,0,2.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1.0,1,23.0,3.0,4,4,4,1,14.0,2.0,2.0,3.0,148.73,3.0,2.0,148.73,1.445,1,3.1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,2.0,1,15.0,4.0,4,1,3,0,22.0,2.0,2.0,3.0,158.1,3.0,2.0,158.1,1.482,1,3.6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,23.0,1,17.0,3.0,4,5,11,1,15.0,1.0,2.0,3.0,311.65,3.0,2.0,311.65,2.097,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,10.0,1,10.0,2.0,4,4,6,0,13.0,3.0,8.0,8.0,169.85,8.0,8.0,169.85,3.902,0,2.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,5.0,3,12.0,3.0,4,4,3,0,12.0,1.0,3.0,3.0,152.89,3.0,3.0,152.89,1.862,0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1.0,3,11.0,3.0,5,1,3,1,13.0,5.0,8.0,5.0,183.28,5.0,8.0,183.28,3.966,1,4.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,11.0,1,16.0,3.0,4,1,3,1,13.0,1.0,2.0,3.0,148.26,3.0,2.0,148.26,1.443,0,2.9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,16.0,3,33.0,4.0,4,4,7,0,15.0,4.0,2.0,9.0,260.25,9.0,2.0,260.25,1.861,0,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1.0,1,10.0,3.0,4,3,3,0,14.0,2.0,2.0,1.0,139.2,1.0,2.0,139.2,1.457,1,3.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,9.0,3,23.0,4.0,4,4,2,0,16.0,4.0,7.0,10.0,205.2,10.0,7.0,205.2,3.639,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,10.0,1,25.0,3.0,2,1,6,0,19.0,2.0,2.0,1.0,161.88,1.0,2.0,161.88,1.548,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,25.0,1,9.0,3.0,6,4,7,0,19.0,1.0,2.0,3.0,179.82,3.0,2.0,179.82,1.569,0,3.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,15.0,3,9.0,3.0,4,4,3,0,20.0,1.0,2.0,5.0,285.15,5.0,2.0,285.15,1.974,0,2.9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,1.0,3,17.0,4.0,5,3,3,0,13.0,1.0,2.0,1.0,137.0,1.0,2.0,137.0,1.448,1,3.7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,2.0,1,23.0,4.0,2,5,2,0,20.0,1.0,2.0,8.0,181.61,8.0,2.0,181.61,1.549,1,2.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,5.0,3,14.0,4.0,2,1,6,0,12.0,4.0,8.0,8.0,194.29,8.0,8.0,194.29,3.999,0,3.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,13.0,1,7.0,3.0,2,1,2,0,18.0,2.0,4.0,3.0,221.13,3.0,4.0,221.13,2.535,0,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,10.0,1,31.0,3.0,4,4,9,0,16.0,2.0,2.0,9.0,181.74,9.0,2.0,181.74,1.547,0,3.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,6.0,3,14.0,4.0,5,3,3,0,15.0,4.0,5.0,9.0,179.84,9.0,5.0,179.84,2.739,0,4.3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,12.0,1,32.0,3.0,5,4,5,0,18.0,1.0,2.0,2.0,245.61,2.0,2.0,245.61,1.849,0,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,31.0,1,7.0,3.0,6,3,4,1,14.0,2.0,2.0,3.0,181.6,3.0,2.0,181.6,1.576,0,3.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,5.0,1,12.0,3.0,4,1,2,1,13.0,2.0,2.0,4.0,173.21,4.0,2.0,173.21,1.533,0,3.1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,5.0,2,9.0,4.0,5,5,5,0,13.0,1.0,2.0,1.0,189.1,1.0,2.0,189.1,1.656,0,3.7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,19.0,1,14.0,4.0,4,5,3,0,19.0,3.0,10.0,12.0,177.1,12.0,10.0,177.1,4.724,0,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,5.0,1,9.0,3.0,4,1,2,1,19.0,3.0,3.0,3.0,151.95,3.0,3.0,151.95,1.858,0,3.3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,7.0,1,12.0,4.0,4,4,8,0,12.0,8.0,2.0,9.0,243.77999999999997,9.0,2.0,243.77999999999997,1.795,0,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1.0,1,17.0,4.0,4,5,3,1,15.0,2.0,12.0,11.0,295.68,11.0,12.0,295.68,5.999,1,3.6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,17.0,1,17.0,3.0,4,1,2,0,20.0,1.0,2.0,8.0,149.55,8.0,2.0,149.55,1.42,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,23.0,1,7.0,3.0,5,3,9,1,13.0,1.0,2.0,8.0,264.64,8.0,2.0,264.64,1.881,0,3.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,16.0,1,15.0,3.0,5,4,4,0,16.0,8.0,8.0,8.0,174.41,8.0,8.0,174.41,3.92,0,4.6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,1.0,1,12.0,3.0,4,4,3,1,13.0,1.0,2.0,3.0,149.78,3.0,2.0,149.78,1.449,1,2.9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,6.0,3,15.0,4.0,5,4,3,1,12.0,12.0,12.0,10.0,177.28,10.0,12.0,177.28,5.527,0,5.9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1.0,3,9.0,4.0,4,3,3,1,12.0,1.0,2.0,5.0,169.78,5.0,2.0,169.78,1.512,1,3.4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,5.0,3,14.0,4.0,4,1,6,0,13.0,1.0,2.0,8.0,200.47,8.0,2.0,200.47,1.624,0,3.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,6.0,1,9.0,4.0,2,1,9,0,17.0,1.0,2.0,8.0,175.55,8.0,2.0,175.55,1.524,0,2.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1.0,1,9.0,3.0,6,1,7,1,14.0,2.0,3.0,3.0,159.64,3.0,3.0,159.64,1.889,1,3.7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,4.0,1,35.0,4.0,4,1,3,0,14.0,2.0,2.0,10.0,182.75,10.0,2.0,182.75,1.549,0,3.6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,5.0,1,14.0,3.0,5,3,3,0,25.0,8.0,9.0,3.0,214.43,3.0,9.0,214.43,4.508,0,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,13.0,1,14.0,3.0,5,1,3,0,15.0,7.0,14.0,4.0,317.72,4.0,14.0,317.72,6.911,0,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
1,3.0,3,10.0,3.0,4,3,6,1,19.0,2.0,2.0,1.0,177.38,1.0,2.0,177.38,1.61,0,3.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,7.0,3,17.0,3.0,5,1,5,0,15.0,2.0,2.0,2.0,171.82,2.0,2.0,171.82,1.554,0,3.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,21.0,1,12.0,3.0,4,3,6,0,15.0,2.0,2.0,2.0,308.0,2.0,2.0,308.0,2.099,0,3.1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,17.0,1,17.0,3.0,5,3,3,0,12.0,2.0,2.0,1.0,177.57,1.0,2.0,177.57,1.61,0,3.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1.0,3,7.0,4.0,4,4,2,1,14.0,1.0,2.0,5.0,188.49,5.0,2.0,188.49,1.587,1,3.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,28.0,1,27.0,3.0,4,3,5,0,13.0,1.0,2.0,4.0,173.69,4.0,2.0,173.69,1.535,0,2.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,17.0,1,14.0,3.0,4,5,10,0,17.0,2.0,2.0,3.0,224.85,3.0,2.0,224.85,1.749,0,3.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,19.0,1,15.0,4.0,4,1,11,0,15.0,9.0,10.0,9.0,161.97,9.0,10.0,161.97,4.668,0,5.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,14.0,3,7.0,3.0,6,1,4,1,23.0,2.0,2.0,3.0,199.57,3.0,2.0,199.57,1.648,0,3.7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1,1.0,1,15.0,4.0,6,5,3,1,12.0,1.0,2.0,8.0,146.19,8.0,2.0,146.19,1.407,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0,3.0,1,16.0,2.0,5,1,2,0,18.0,2.0,3.0,3.0,164.83,3.0,3.0,164.83,1.909,0,2.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
0,4.0,3,12.0,2.0,5,3,3,0,14.0,2.0,2.0,3.0,186.18,3.0,2.0,186.18,1.595,0,2.9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1.0,3,15.0,3.0,4,4,3,0,19.0,1.0,2.0,8.0,187.14,8.0,2.0,187.14,1.571,1,2.9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,11.0,1,12.0,4.0,4,1,9,0,17.0,2.0,2.0,5.0,188.47,5.0,2.0,188.47,1.587,0,3.6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,12.0,1,22.0,4.0,5,1,2,1,15.0,3.0,2.0,10.0,240.10000000000002,10.0,2.0,240.10000000000002,1.779,0,4.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,5.0,1,14.0,3.0,4,1,3,1,15.0,5.0,5.0,11.0,196.43,11.0,5.0,196.43,2.802,0,3.7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,3.0,3,17.0,3.0,5,4,3,1,15.0,2.0,2.0,8.0,207.68,8.0,2.0,207.68,1.653,0,3.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,9.0,1,12.0,4.0,4,4,2,0,14.0,2.0,2.0,14.0,205.95,14.0,2.0,205.95,1.637,0,3.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,1.0,1,33.0,3.0,4,1,3,0,13.0,1.0,2.0,3.0,154.04,3.0,2.0,154.04,1.466,1,2.9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,15.0,1,13.0,4.0,5,4,8,1,16.0,2.0,2.0,3.0,185.32,3.0,2.0,185.32,1.591,0,3.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
